200 200
35 44 0.000
35 45 -3.000
35 46 3.000
35 47 2.000
35 48 0.000
35 49 3.000
35 50 -3.000
35 51 -2.000
35 52 0.000
35 53 -2.000
35 54 0.000
35 55 0.000
35 56 -2.000
35 57 -3.000
35 58 0.000
35 59 1.000
35 60 -3.000
35 61 1.000
35 62 2.000
35 63 2.000
35 64 2.000
35 65 0.000
35 66 -3.000
35 67 0.000
35 68 2.000
35 69 3.000
35 70 -1.000
35 71 -3.000
35 72 2.000
35 73 0.000
35 74 2.000
35 75 -3.000
35 76 -1.000
35 77 1.000
35 78 1.000
35 79 1.000
35 80 3.000
35 81 -3.000
35 82 -1.000
35 83 -3.000
35 84 0.000
35 85 -1.000
35 86 2.000
35 87 1.000
35 88 1.000
35 89 3.000
35 90 -2.000
35 91 3.000
35 92 0.000
35 93 2.000
35 94 1.000
35 95 0.000
35 96 0.000
35 97 3.000
35 98 -1.000
35 99 0.000
35 100 0.000
35 101 3.000
35 102 -3.000
35 103 -1.000
35 104 -2.000
35 105 1.000
35 106 1.000
35 107 -1.000
35 108 -1.000
35 109 -2.000
35 110 3.000
35 111 -3.000
35 112 -1.000
35 113 3.000
35 114 -3.000
35 115 2.000
35 116 -1.000
35 117 3.000
35 118 0.000
35 119 3.000
35 120 3.000
35 121 0.000
35 122 2.000
35 123 2.000
35 124 -2.000
35 125 -1.000
35 126 -1.000
35 127 2.000
35 128 1.000
35 129 -3.000
35 130 0.000
35 131 -2.000
35 132 0.000
35 133 -1.000
35 134 0.000
35 135 -1.000
35 136 0.000
35 137 -2.000
35 138 -1.000
35 139 1.000
35 140 2.000
35 141 -1.000
35 142 1.000
35 143 -2.000
35 144 -3.000
35 145 3.000
35 146 -1.000
35 147 -2.000
35 148 -3.000
35 149 3.000
35 150 3.000
35 151 3.000
35 152 0.000
35 153 0.000
35 154 0.000
35 155 -3.000
35 156 1.000
35 157 0.000
35 158 3.000
35 159 3.000
35 160 0.000
35 161 1.000
35 162 1.000
35 163 3.000
35 164 1.000
35 165 1.000
35 166 3.000
35 167 0.000
35 168 0.000
35 169 -1.000
35 170 3.000
35 171 1.000
35 172 -3.000
35 173 -3.000
35 174 -1.000
35 175 -2.000
35 176 -2.000
35 177 1.000
35 178 -3.000
35 179 -1.000
35 180 -1.000
35 181 -3.000
35 182 1.000
35 183 -3.000
35 184 -2.000
35 185 2.000
35 186 0.000
35 187 1.000
35 188 2.000
35 189 0.000
35 190 -2.000
35 191 -2.000
35 192 0.000
35 193 1.000
35 194 -3.000
35 195 2.000
35 196 -2.000
35 197 1.000
35 198 0.000
35 199 1.000
36 0 2.000
36 1 -2.000
36 2 1.000
36 3 -1.000
36 4 1.000
36 5 -1.000
36 6 -2.000
36 7 3.000
36 8 -2.000
36 9 -3.000
36 10 2.000
36 11 0.000
36 12 -3.000
36 13 1.000
36 14 1.000
36 15 3.000
36 16 -1.000
36 17 0.000
36 18 0.000
36 19 -2.000
36 20 -1.000
36 21 -3.000
36 22 2.000
36 23 3.000
36 24 3.000
36 25 -3.000
36 26 -3.000
36 27 2.000
36 28 -3.000
36 29 -2.000
36 30 2.000
36 31 -1.000
36 32 -2.000
36 33 -1.000
36 34 3.000
36 35 -3.000
36 36 -3.000
36 37 -3.000
36 38 -1.000
36 39 3.000
36 40 3.000
36 41 1.000
36 42 0.000
36 43 -1.000
36 44 1.000
36 45 3.000
36 46 -3.000
36 47 0.000
36 48 2.000
36 49 2.000
36 50 0.000
36 51 1.000
36 52 -1.000
36 53 1.000
36 54 2.000
36 55 2.000
36 56 1.000
36 57 -1.000
36 58 1.000
36 59 3.000
36 60 -1.000
36 61 -2.000
36 62 -2.000
36 63 -2.000
36 64 2.000
36 65 -3.000
36 66 -2.000
36 67 3.000
36 68 -1.000
36 69 1.000
36 70 -1.000
36 71 -1.000
36 72 -1.000
36 73 3.000
36 74 2.000
36 75 1.000
36 76 2.000
36 77 -2.000
36 78 -3.000
36 79 -1.000
36 80 1.000
36 81 -3.000
36 82 -2.000
36 83 3.000
36 84 1.000
36 85 0.000
36 86 -2.000
36 87 -3.000
36 88 -1.000
36 89 1.000
36 90 0.000
36 91 -3.000
36 92 2.000
36 93 -3.000
36 94 -3.000
36 95 -1.000
36 96 1.000
36 97 -2.000
36 98 2.000
36 99 3.000
36 100 2.000
36 101 -1.000
36 102 3.000
36 103 0.000
36 104 3.000
36 105 2.000
36 106 0.000
36 107 -2.000
36 108 3.000
36 109 -2.000
36 110 -3.000
36 111 -2.000
36 112 0.000
36 113 3.000
36 114 1.000
36 115 -1.000
36 116 1.000
36 117 -2.000
36 118 3.000
36 119 -3.000
36 120 0.000
36 121 3.000
36 122 -1.000
36 123 -1.000
36 124 -3.000
36 125 -2.000
36 126 3.000
36 127 -1.000
36 128 -3.000
36 129 0.000
36 130 -1.000
36 131 1.000
36 132 -3.000
36 133 -2.000
36 134 0.000
36 135 -3.000
36 136 -1.000
36 137 2.000
36 138 0.000
36 139 -1.000
36 140 1.000
36 141 2.000
36 142 3.000
36 143 0.000
36 144 2.000
36 145 1.000
36 146 1.000
36 147 -1.000
36 148 -2.000
36 149 -1.000
36 150 3.000
36 151 -1.000
36 152 -3.000
36 153 0.000
36 154 -2.000
36 155 -3.000
36 156 0.000
36 157 1.000
36 158 -1.000
36 159 -1.000
36 160 -1.000
36 161 -2.000
36 162 -3.000
36 163 -2.000
36 164 3.000
36 165 0.000
36 166 -2.000
36 167 1.000
36 168 -3.000
36 169 0.000
36 170 2.000
36 171 1.000
36 172 1.000
36 173 0.000
36 174 -3.000
36 175 2.000
36 176 1.000
36 177 1.000
36 178 0.000
36 179 3.000
36 180 -2.000
36 181 3.000
36 182 -2.000
36 183 2.000
36 184 1.000
36 185 -1.000
36 186 2.000
36 187 3.000
36 188 -1.000
36 189 -2.000
36 190 2.000
36 191 1.000
36 192 2.000
36 193 -1.000
36 194 2.000
36 195 -1.000
36 196 0.000
36 197 -1.000
36 198 1.000
36 199 -2.000
37 0 2.000
37 1 1.000
37 2 1.000
37 3 2.000
37 4 3.000
37 5 2.000
37 6 3.000
37 7 -3.000
37 8 -3.000
37 9 0.000
37 10 3.000
37 11 1.000
37 12 -3.000
37 13 0.000
37 14 -3.000
37 15 -1.000
37 16 1.000
37 17 0.000
37 18 -2.000
37 19 0.000
37 20 0.000
37 21 -1.000
37 22 3.000
37 23 3.000
37 24 -2.000
37 25 -2.000
37 26 2.000
37 27 1.000
37 28 -3.000
37 29 2.000
37 30 2.000
37 31 -1.000
37 32 2.000
37 33 2.000
37 34 2.000
37 35 3.000
37 36 3.000
37 37 1.000
37 38 3.000
37 39 -3.000
37 40 -2.000
37 41 0.000
37 42 -1.000
37 43 -3.000
37 44 -2.000
37 45 1.000
37 46 -1.000
37 47 0.000
37 48 2.000
37 49 -1.000
37 50 -1.000
37 51 -2.000
37 52 3.000
37 53 -3.000
37 54 -2.000
37 55 1.000
37 56 -3.000
37 57 -3.000
37 58 1.000
37 59 0.000
37 60 0.000
37 61 3.000
37 62 0.000
37 63 -2.000
37 64 2.000
37 65 -1.000
37 66 2.000
37 67 2.000
37 68 -3.000
37 69 0.000
37 70 -3.000
37 71 0.000
37 72 -2.000
37 73 -2.000
37 74 0.000
37 75 2.000
37 76 -2.000
37 77 -1.000
37 78 -3.000
37 79 0.000
37 80 0.000
37 81 3.000
37 82 3.000
37 83 0.000
37 84 2.000
37 85 3.000
37 86 -1.000
37 87 3.000
37 88 -3.000
37 89 3.000
37 90 -3.000
37 91 -2.000
37 92 1.000
37 93 -1.000
37 94 0.000
37 95 0.000
37 96 2.000
37 97 -2.000
37 98 2.000
37 99 -2.000
37 100 1.000
37 101 3.000
37 102 -2.000
37 103 3.000
37 104 -1.000
37 105 -1.000
37 106 1.000
37 107 -3.000
37 108 1.000
37 109 0.000
37 110 2.000
37 111 0.000
37 112 3.000
37 113 3.000
37 114 -2.000
37 115 -2.000
37 116 1.000
37 117 0.000
37 118 -3.000
37 119 -2.000
37 120 0.000
37 121 -1.000
37 122 3.000
37 123 0.000
37 124 1.000
37 125 -1.000
37 126 1.000
37 127 2.000
37 128 -3.000
37 129 -3.000
37 130 -1.000
37 131 3.000
37 132 0.000
37 133 1.000
37 134 -2.000
37 135 1.000
37 136 -2.000
37 137 -1.000
37 138 2.000
37 139 -1.000
37 140 0.000
37 141 -3.000
37 142 -1.000
37 143 3.000
37 144 -3.000
37 145 2.000
37 146 -1.000
37 147 3.000
37 148 -1.000
37 149 1.000
37 150 3.000
37 151 1.000
37 152 -3.000
37 153 0.000
37 154 -1.000
37 155 -1.000
37 156 -2.000
37 157 3.000
37 158 -1.000
37 159 0.000
37 160 -1.000
37 161 3.000
37 162 -2.000
37 163 1.000
37 164 -2.000
37 165 -1.000
37 166 -1.000
37 167 -3.000
37 168 -1.000
37 169 0.000
37 170 0.000
37 171 1.000
37 172 1.000
37 173 -1.000
37 174 -3.000
37 175 2.000
37 176 1.000
37 177 1.000
37 178 -3.000
37 179 0.000
37 180 3.000
37 181 -2.000
37 182 2.000
37 183 -2.000
37 184 3.000
37 185 -3.000
37 186 0.000
37 187 -3.000
37 188 -3.000
37 189 -1.000
37 190 -3.000
37 191 1.000
37 192 0.000
37 193 1.000
37 194 3.000
37 195 0.000
37 196 0.000
37 197 -2.000
37 198 -2.000
37 199 0.000
38 0 2.000
38 1 3.000
38 2 2.000
38 3 -3.000
38 4 -3.000
38 5 3.000
38 6 -1.000
38 7 -3.000
38 8 -3.000
38 9 -2.000
38 10 2.000
38 11 3.000
38 12 3.000
38 13 -1.000
38 14 0.000
38 15 -2.000
38 16 0.000
38 17 2.000
38 18 2.000
38 19 1.000
38 20 0.000
38 21 -2.000
38 22 -2.000
38 23 2.000
38 24 0.000
38 25 3.000
38 26 -3.000
38 27 -2.000
38 28 -1.000
38 29 -1.000
38 30 2.000
38 31 -3.000
38 32 0.000
38 33 0.000
38 34 2.000
38 35 2.000
38 36 2.000
38 37 -2.000
38 38 -2.000
38 39 1.000
38 40 1.000
38 41 3.000
38 42 0.000
38 43 3.000
38 44 2.000
38 45 -3.000
38 46 -1.000
38 47 3.000
38 48 -3.000
38 49 1.000
38 50 -1.000
38 51 2.000
38 52 0.000
38 53 -1.000
38 54 0.000
38 55 1.000
38 56 2.000
38 57 -3.000
38 58 -2.000
38 59 -3.000
38 60 -1.000
38 61 3.000
38 62 1.000
38 63 -3.000
38 64 -3.000
38 65 2.000
38 66 1.000
38 67 0.000
38 68 0.000
38 69 3.000
38 70 -2.000
38 71 1.000
38 72 0.000
38 73 0.000
38 74 -2.000
38 75 1.000
38 76 2.000
38 77 -3.000
38 78 2.000
38 79 1.000
38 80 3.000
38 81 0.000
38 82 1.000
38 83 2.000
38 84 2.000
38 85 -3.000
38 86 -1.000
38 87 2.000
38 88 -2.000
38 89 1.000
38 90 -3.000
38 91 -2.000
38 92 2.000
38 93 1.000
38 94 -1.000
38 95 -3.000
38 96 0.000
38 97 3.000
38 98 -2.000
38 99 -1.000
38 100 2.000
38 101 -3.000
38 102 1.000
38 103 -3.000
38 104 -1.000
38 105 3.000
38 106 -1.000
38 107 -2.000
38 108 3.000
38 109 3.000
38 110 -1.000
38 111 2.000
38 112 2.000
38 113 2.000
38 114 1.000
38 115 -2.000
38 116 0.000
38 117 3.000
38 118 1.000
38 119 -1.000
38 120 3.000
38 121 -1.000
38 122 0.000
38 123 1.000
38 124 1.000
38 125 3.000
38 126 -1.000
38 127 0.000
38 128 1.000
38 129 1.000
38 130 -2.000
38 131 1.000
38 132 3.000
38 133 0.000
38 134 2.000
38 135 -2.000
38 136 -3.000
38 137 0.000
38 138 -3.000
38 139 1.000
38 140 1.000
38 141 3.000
38 142 -3.000
38 143 -2.000
38 144 1.000
38 145 2.000
38 146 -3.000
38 147 2.000
38 148 3.000
38 149 1.000
38 150 1.000
38 151 3.000
38 152 2.000
38 153 -1.000
38 154 3.000
38 155 2.000
38 156 -3.000
38 157 2.000
38 158 0.000
38 159 1.000
38 160 -3.000
38 161 -1.000
38 162 1.000
38 163 0.000
38 164 -2.000
38 165 1.000
38 166 3.000
38 167 -2.000
38 168 -3.000
38 169 -2.000
38 170 0.000
38 171 -2.000
38 172 -2.000
38 173 -1.000
38 174 1.000
38 175 -2.000
38 176 3.000
38 177 -2.000
38 178 3.000
38 179 2.000
38 180 -1.000
38 181 2.000
38 182 -1.000
38 183 2.000
38 184 2.000
38 185 0.000
38 186 -1.000
38 187 -3.000
38 188 0.000
38 189 3.000
38 190 -1.000
38 191 2.000
38 192 3.000
38 193 -1.000
38 194 -2.000
38 195 3.000
38 196 -2.000
38 197 2.000
38 198 2.000
38 199 2.000
39 0 -1.000
39 1 0.000
39 2 -2.000
39 3 -2.000
39 4 3.000
39 5 -3.000
39 6 -2.000
39 7 -1.000
39 8 1.000
39 9 1.000
39 10 -2.000
39 11 -1.000
39 12 -1.000
39 13 -1.000
39 14 -3.000
39 15 2.000
39 16 -1.000
39 17 -2.000
39 18 1.000
39 19 2.000
39 20 1.000
39 21 1.000
39 22 2.000
39 23 2.000
39 24 2.000
39 25 -2.000
39 26 -3.000
39 27 2.000
39 28 2.000
39 29 -1.000
39 30 2.000
39 31 -3.000
39 32 -3.000
39 33 3.000
39 34 -2.000
39 35 -1.000
39 36 3.000
39 37 -3.000
39 38 0.000
39 39 1.000
39 40 3.000
39 41 3.000
39 42 2.000
39 43 -2.000
39 44 -1.000
39 45 -1.000
39 46 3.000
39 47 -2.000
39 48 -3.000
39 49 1.000
39 50 1.000
39 51 -1.000
39 52 1.000
39 53 3.000
39 54 -1.000
39 55 2.000
39 56 -2.000
39 57 0.000
39 58 3.000
39 59 -2.000
39 60 0.000
39 61 -3.000
39 62 -1.000
39 63 -1.000
39 64 2.000
39 65 0.000
39 66 3.000
39 67 -1.000
39 68 -2.000
39 69 -3.000
39 70 3.000
39 71 1.000
39 72 3.000
39 73 3.000
39 74 1.000
39 75 -3.000
39 76 0.000
39 77 -2.000
39 78 2.000
39 79 2.000
39 80 1.000
39 81 0.000
39 82 2.000
39 83 1.000
39 84 0.000
39 85 0.000
39 86 3.000
39 87 3.000
39 88 -2.000
39 89 -2.000
39 90 -3.000
39 91 0.000
39 92 -2.000
39 93 1.000
39 94 3.000
39 95 1.000
39 96 -2.000
39 97 1.000
39 98 3.000
39 99 1.000
39 100 -2.000
39 101 -2.000
39 102 -3.000
39 103 -2.000
39 104 3.000
39 105 -3.000
39 106 1.000
39 107 -3.000
39 108 0.000
39 109 -2.000
39 110 -3.000
39 111 2.000
39 112 0.000
39 113 -1.000
39 114 0.000
39 115 -3.000
39 116 3.000
39 117 1.000
39 118 -2.000
39 119 2.000
39 120 -3.000
39 121 -2.000
39 122 -1.000
39 123 3.000
39 124 -1.000
39 125 -3.000
39 126 -2.000
39 127 -1.000
39 128 1.000
39 129 2.000
39 130 -1.000
39 131 -2.000
39 132 3.000
39 133 -1.000
39 134 0.000
39 135 2.000
39 136 0.000
39 137 -1.000
39 138 -3.000
39 139 -1.000
39 140 -2.000
39 141 -3.000
39 142 0.000
39 143 0.000
39 144 -2.000
39 145 -1.000
39 146 0.000
39 147 -2.000
39 148 3.000
39 149 -1.000
39 150 -1.000
39 151 -1.000
39 152 -2.000
39 153 2.000
39 154 3.000
39 155 -1.000
39 156 0.000
39 157 2.000
39 158 3.000
39 159 -2.000
39 160 -3.000
39 161 1.000
39 162 -3.000
39 163 1.000
39 164 1.000
39 165 -2.000
39 166 2.000
39 167 1.000
39 168 1.000
39 169 1.000
39 170 2.000
39 171 3.000
39 172 1.000
39 173 -1.000
39 174 0.000
39 175 2.000
39 176 -2.000
39 177 -2.000
39 178 0.000
39 179 0.000
39 180 -2.000
39 181 -2.000
39 182 2.000
39 183 2.000
39 184 1.000
39 185 -3.000
39 186 1.000
39 187 -3.000
39 188 3.000
39 189 1.000
39 190 -2.000
39 191 -2.000
39 192 1.000
39 193 3.000
39 194 3.000
39 195 -1.000
39 196 1.000
39 197 1.000
39 198 0.000
39 199 0.000
40 0 -1.000
40 1 -1.000
40 2 -2.000
40 3 0.000
40 4 2.000
40 5 2.000
40 6 -1.000
40 7 -1.000
40 8 2.000
40 9 -2.000
40 10 3.000
40 11 -3.000
40 12 1.000
40 13 0.000
40 14 1.000
40 15 -1.000
40 16 -3.000
40 17 1.000
40 18 3.000
40 19 1.000
40 20 1.000
40 21 -1.000
40 22 -1.000
40 23 3.000
40 24 2.000
40 25 -2.000
40 26 3.000
40 27 1.000
40 28 -1.000
40 29 3.000
40 30 0.000
40 31 -2.000
40 32 1.000
40 33 -2.000
40 34 -3.000
40 35 -3.000
40 36 1.000
40 37 1.000
40 38 1.000
40 39 -1.000
40 40 3.000
40 41 1.000
40 42 0.000
40 43 -2.000
40 44 0.000
40 45 -1.000
40 46 2.000
40 47 2.000
40 48 -1.000
40 49 -3.000
40 50 2.000
40 51 3.000
40 52 -2.000
40 53 1.000
40 54 0.000
40 55 -1.000
40 56 2.000
40 57 2.000
40 58 0.000
40 59 -2.000
40 60 -1.000
40 61 -2.000
40 62 -2.000
40 63 -2.000
40 64 1.000
40 65 -3.000
40 66 3.000
40 67 0.000
40 68 2.000
40 69 -3.000
40 70 2.000
40 71 0.000
40 72 1.000
40 73 3.000
40 74 0.000
40 75 2.000
40 76 -2.000
40 77 3.000
40 78 -1.000
40 79 3.000
40 80 3.000
40 81 -3.000
40 82 0.000
40 83 2.000
40 84 2.000
40 85 3.000
40 86 2.000
40 87 1.000
40 88 -1.000
40 89 2.000
40 90 3.000
40 91 1.000
40 92 0.000
40 93 -3.000
40 94 2.000
40 95 0.000
40 96 3.000
40 97 1.000
40 98 1.000
40 99 -1.000
40 100 -1.000
40 101 -2.000
40 102 -3.000
40 103 3.000
40 104 -1.000
40 105 3.000
40 106 2.000
40 107 -3.000
40 108 1.000
40 109 3.000
40 110 -2.000
40 111 1.000
40 112 3.000
40 113 1.000
40 114 -3.000
40 115 2.000
40 116 -3.000
40 117 -1.000
40 118 1.000
40 119 2.000
40 120 -2.000
40 121 -2.000
40 122 -1.000
40 123 0.000
40 124 -1.000
40 125 -3.000
40 126 0.000
40 127 3.000
40 128 -1.000
40 129 -2.000
40 130 2.000
40 131 -2.000
40 132 2.000
40 133 2.000
40 134 -3.000
40 135 3.000
40 136 0.000
40 137 -2.000
40 138 1.000
40 139 -3.000
40 140 -1.000
40 141 -3.000
40 142 -2.000
40 143 2.000
40 144 -2.000
40 145 3.000
40 146 -3.000
40 147 -2.000
40 148 0.000
40 149 3.000
40 150 -3.000
40 151 1.000
40 152 -3.000
40 153 1.000
40 154 3.000
40 155 3.000
40 156 -1.000
40 157 1.000
40 158 0.000
40 159 1.000
40 160 -3.000
40 161 -3.000
40 162 -2.000
40 163 -1.000
40 164 -2.000
40 165 0.000
40 166 0.000
40 167 1.000
40 168 1.000
40 169 3.000
40 170 -2.000
40 171 -2.000
40 172 0.000
40 173 -3.000
40 174 1.000
40 175 1.000
40 176 0.000
40 177 3.000
40 178 1.000
40 179 1.000
40 180 -1.000
40 181 3.000
40 182 1.000
40 183 -2.000
40 184 2.000
40 185 -3.000
40 186 -1.000
40 187 0.000
40 188 0.000
40 189 3.000
40 190 -2.000
40 191 -3.000
40 192 -1.000
40 193 -2.000
40 194 1.000
40 195 0.000
40 196 1.000
40 197 2.000
40 198 3.000
40 199 1.000
41 0 -2.000
41 1 -3.000
41 2 0.000
41 3 -1.000
41 4 1.000
41 5 1.000
41 6 1.000
41 7 2.000
41 8 0.000
41 9 0.000
41 10 2.000
41 11 0.000
41 12 1.000
41 13 1.000
41 14 1.000
41 15 -3.000
41 16 0.000
41 17 0.000
41 18 1.000
41 19 -3.000
41 20 -3.000
41 21 -3.000
41 22 -3.000
41 23 -2.000
41 24 -3.000
41 25 2.000
41 26 -2.000
41 27 1.000
41 28 -1.000
41 29 3.000
41 30 1.000
41 31 1.000
41 32 -2.000
41 33 1.000
41 34 2.000
41 35 -2.000
41 36 1.000
41 37 -1.000
41 38 3.000
41 39 1.000
41 40 0.000
41 41 2.000
41 42 -2.000
41 43 2.000
41 44 -3.000
41 45 2.000
41 46 -1.000
41 47 1.000
41 48 -1.000
41 49 1.000
41 50 -1.000
41 51 2.000
41 52 2.000
41 53 -3.000
41 54 -1.000
41 55 0.000
41 56 -3.000
41 57 -1.000
41 58 -3.000
41 59 3.000
41 60 0.000
41 61 3.000
41 62 1.000
41 63 1.000
41 64 -3.000
41 65 1.000
41 66 -1.000
41 67 -1.000
41 68 2.000
41 69 -1.000
41 70 -2.000
41 71 1.000
41 72 0.000
41 73 0.000
41 74 -1.000
41 75 2.000
41 76 0.000
41 77 3.000
41 78 -2.000
41 79 2.000
41 80 -2.000
41 81 -3.000
41 82 -2.000
41 83 2.000
41 84 3.000
41 85 -1.000
41 86 0.000
41 87 0.000
41 88 0.000
41 89 -3.000
41 90 -3.000
41 91 0.000
41 92 0.000
41 93 -1.000
41 94 0.000
41 95 -3.000
41 96 -2.000
41 97 -2.000
41 98 0.000
41 99 -3.000
41 100 -1.000
41 101 2.000
41 102 -2.000
41 103 3.000
41 104 -1.000
41 105 1.000
41 106 -2.000
41 107 1.000
41 108 -3.000
41 109 2.000
41 110 2.000
41 111 2.000
41 112 -3.000
41 113 -3.000
41 114 3.000
41 115 2.000
41 116 -1.000
41 117 1.000
41 118 -3.000
41 119 0.000
41 120 -3.000
41 121 -3.000
41 122 -2.000
41 123 0.000
41 124 -3.000
41 125 -3.000
41 126 3.000
41 127 2.000
41 128 1.000
41 129 -2.000
41 130 -1.000
41 131 2.000
41 132 -1.000
41 133 1.000
41 134 0.000
41 135 -2.000
41 136 3.000
41 137 -1.000
41 138 1.000
41 139 3.000
41 140 -2.000
41 141 1.000
41 142 0.000
41 143 -3.000
41 144 -3.000
41 145 0.000
41 146 -1.000
41 147 2.000
41 148 0.000
41 149 -2.000
41 150 -3.000
41 151 -3.000
41 152 -1.000
41 153 2.000
41 154 -3.000
41 155 1.000
41 156 0.000
41 157 -3.000
41 158 0.000
41 159 -2.000
41 160 -1.000
41 161 0.000
41 162 0.000
41 163 3.000
41 164 -2.000
41 165 0.000
41 166 -3.000
41 167 -3.000
41 168 0.000
41 169 0.000
41 170 2.000
41 171 2.000
41 172 0.000
41 173 -1.000
41 174 2.000
41 175 1.000
41 176 1.000
41 177 -1.000
41 178 -1.000
41 179 -1.000
41 180 2.000
41 181 -2.000
41 182 2.000
41 183 -3.000
41 184 1.000
41 185 1.000
41 186 -3.000
41 187 3.000
41 188 3.000
41 189 -2.000
41 190 -2.000
41 191 -3.000
41 192 2.000
41 193 -1.000
41 194 -2.000
41 195 -1.000
41 196 3.000
41 197 -1.000
41 198 -1.000
41 199 -2.000
42 0 -2.000
42 1 2.000
42 2 0.000
42 3 -3.000
42 4 -3.000
42 5 1.000
42 6 -3.000
42 7 -2.000
42 8 3.000
42 9 -1.000
42 10 3.000
42 11 -3.000
42 12 -1.000
42 13 -1.000
42 14 -3.000
42 15 -2.000
42 16 3.000
42 17 1.000
42 18 3.000
42 19 2.000
42 20 -2.000
42 21 2.000
42 22 2.000
42 23 -2.000
42 24 1.000
42 25 0.000
42 26 2.000
42 27 -3.000
42 28 -1.000
42 29 -3.000
42 30 -1.000
42 31 0.000
42 32 -1.000
42 33 -1.000
42 34 3.000
42 35 -3.000
42 36 -3.000
42 37 1.000
42 38 -3.000
42 39 -3.000
42 40 -1.000
42 41 3.000
42 42 3.000
42 43 0.000
42 44 -1.000
42 45 -2.000
42 46 3.000
42 47 3.000
42 48 1.000
42 49 -3.000
42 50 -3.000
42 51 -2.000
42 52 1.000
42 53 0.000
42 54 3.000
42 55 1.000
42 56 2.000
42 57 2.000
42 58 2.000
42 59 -1.000
42 60 -3.000
42 61 -3.000
42 62 2.000
42 63 1.000
42 64 -1.000
42 65 3.000
42 66 2.000
42 67 1.000
42 68 -3.000
42 69 -2.000
42 70 0.000
42 71 1.000
42 72 -3.000
42 73 1.000
42 74 -2.000
42 75 -3.000
42 76 0.000
42 77 2.000
42 78 2.000
42 79 0.000
42 80 1.000
42 81 -2.000
42 82 -2.000
42 83 0.000
42 84 -1.000
42 85 -1.000
42 86 1.000
42 87 2.000
42 88 1.000
42 89 -1.000
42 90 1.000
42 91 -2.000
42 92 -1.000
42 93 1.000
42 94 2.000
42 95 -2.000
42 96 -3.000
42 97 1.000
42 98 1.000
42 99 -2.000
42 100 2.000
42 101 -3.000
42 102 2.000
42 103 1.000
42 104 -3.000
42 105 0.000
42 106 2.000
42 107 -2.000
42 108 -3.000
42 109 -1.000
42 110 -2.000
42 111 0.000
42 112 -2.000
42 113 3.000
42 114 0.000
42 115 3.000
42 116 2.000
42 117 1.000
42 118 3.000
42 119 -2.000
42 120 0.000
42 121 -3.000
42 122 2.000
42 123 2.000
42 124 0.000
42 125 -2.000
42 126 3.000
42 127 3.000
42 128 1.000
42 129 -3.000
42 130 -1.000
42 131 -2.000
42 132 0.000
42 133 -3.000
42 134 0.000
42 135 -2.000
42 136 1.000
42 137 -2.000
42 138 1.000
42 139 2.000
42 140 2.000
42 141 3.000
42 142 3.000
42 143 3.000
42 144 -3.000
42 145 -3.000
42 146 -3.000
42 147 -3.000
42 148 0.000
42 149 2.000
42 150 -1.000
42 151 -1.000
42 152 -1.000
42 153 0.000
42 154 1.000
42 155 -2.000
42 156 -1.000
42 157 2.000
42 158 -1.000
42 159 -2.000
42 160 -1.000
42 161 -1.000
42 162 -2.000
42 163 3.000
42 164 1.000
42 165 -1.000
42 166 1.000
42 167 0.000
42 168 1.000
42 169 -1.000
42 170 -3.000
42 171 -1.000
42 172 -3.000
42 173 -3.000
42 174 2.000
42 175 -1.000
42 176 -2.000
42 177 0.000
42 178 0.000
42 179 -3.000
42 180 3.000
42 181 2.000
42 182 -2.000
42 183 3.000
42 184 -1.000
42 185 -2.000
42 186 -3.000
42 187 -2.000
42 188 1.000
42 189 3.000
42 190 3.000
42 191 -2.000
42 192 -3.000
42 193 3.000
42 194 -3.000
42 195 -2.000
42 196 1.000
42 197 -1.000
42 198 0.000
42 199 -1.000
43 0 -3.000
43 1 2.000
43 2 1.000
43 3 3.000
43 4 -1.000
43 5 1.000
43 6 -1.000
43 7 0.000
43 8 1.000
43 9 -3.000
43 10 -2.000
43 11 -3.000
43 12 3.000
43 13 -2.000
43 14 -2.000
43 15 2.000
43 16 0.000
43 17 2.000
43 18 -2.000
43 19 2.000
43 20 -3.000
43 21 2.000
43 22 2.000
43 23 -1.000
43 24 0.000
43 25 -2.000
43 26 1.000
43 27 2.000
43 28 0.000
43 29 -2.000
43 30 0.000
43 31 -1.000
43 32 -3.000
43 33 0.000
43 34 3.000
43 35 -2.000
43 36 3.000
43 37 2.000
43 38 0.000
43 39 1.000
43 40 -3.000
43 41 0.000
43 42 -1.000
43 43 -1.000
43 44 0.000
43 45 -2.000
43 46 2.000
43 47 1.000
43 48 3.000
43 49 2.000
43 50 -3.000
43 51 2.000
43 52 0.000
43 53 -1.000
43 54 2.000
43 55 2.000
43 56 3.000
43 57 1.000
43 58 2.000
43 59 -3.000
43 60 0.000
43 61 1.000
43 62 1.000
43 63 2.000
43 64 -2.000
43 65 1.000
43 66 2.000
43 67 -3.000
43 68 0.000
43 69 2.000
43 70 1.000
43 71 -2.000
43 72 0.000
43 73 2.000
43 74 -1.000
43 75 0.000
43 76 -3.000
43 77 2.000
43 78 -1.000
43 79 -3.000
43 80 -2.000
43 81 0.000
43 82 -2.000
43 83 -1.000
43 84 -1.000
43 85 -3.000
43 86 3.000
43 87 2.000
43 88 3.000
43 89 -2.000
43 90 3.000
43 91 -1.000
43 92 -2.000
43 93 0.000
43 94 -1.000
43 95 3.000
43 96 -1.000
43 97 -2.000
43 98 -1.000
43 99 0.000
43 100 3.000
43 101 -3.000
